bigquery_key,client_ip,count_rtt,download_flag,download_octets,download_time,id,isp,seattle_blkgrpce10,seattle_council_districts,server_ip,sum_rtt,test_id,timestamp,upload_octets,upload_time
1012296854995635130780,1659400074,5499,true,1524630416,10122366,7029861,comcast,,,1072947224,81099,2015/07/02/20150702T01:25:44.576923000Z_c-98-232-111-138.hsd1.wa.comcast.net:51612.s2c_snaplog.gz,1435800358,1524630416,10122366
13236350321781258,1136094712,3,false,1264,125966,7029862,comcast,530330067001,7,2915894053,292,2015/07/02/20150702T01:15:18.543008000Z_c-67-183-109-248.hsd1.wa.comcast.net:60008.c2s_snaplog.gz,1435799721,1264,125966
15772380124247279,1136094712,124,true,2961520,15667584,7029863,comcast,530330067001,7,2915894053,14089,2015/07/02/20150702T01:15:18.543008000Z_c-67-183-109-248.hsd1.wa.comcast.net:60010.s2c_snaplog.gz,1435799733,2961520,15667584
13383614047212929,1268214986,0,false,0,0,7029864,comcast,,,1728768267,0,2015/07/06/20150706T17:31:35.878260000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:50662.c2s_snaplog.gz,1436203908,0,0
10701235107691236727200,1268214986,10769,true,306932512,10699250,7029865,comcast,,,1728768267,1955282,2015/07/06/20150706T17:31:35.878260000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:50665.s2c_snaplog.gz,1436203920,306932512,10699250
13964704031582254,851903346,0,false,0,0,7029866,comcast,,,1728768267,0,2015/07/06/20150706T17:43:33.252194000Z_50-199-3-114-static.hfc.comcastbusiness.net:55583.c2s_snaplog.gz,1436204625,0,0
11025875171723464200,851903346,1717,true,47250560,11021489,7029867,comcast,,,1728768267,311901,2015/07/06/20150706T17:43:33.252194000Z_50-199-3-114-static.hfc.comcastbusiness.net:55665.s2c_snaplog.gz,1436204638,47250560,11021489
149042560612385,2913004227,0,false,0,0,7029868,comcast,,,1728768267,0,2015/07/06/20150706T17:31:04.993349000Z_remote.thechrysalisinn.com:51625.c2s_snaplog.gz,1436203880,0,0
1087897779310571935,2913004227,793,true,21770688,10860604,7029869,comcast,,,1728768267,205811,2015/07/06/20150706T17:31:04.993349000Z_remote.thechrysalisinn.com:51629.s2c_snaplog.gz,1436203893,21770688,10860604
1396177426483335083,1755082384,2,false,1264,210018,7029870,wave,530330080012,7,644218977,422,2015/07/04/20150704T22:07:29.231556000Z_104.156.110.144:53852.c2s_snaplog.gz,1436047651,1264,210018
10313209135691534542735,1755082384,13569,true,498375600,10312009,7029871,wave,530330080012,7,644218977,144692,2015/07/04/20150704T22:07:29.231556000Z_104.156.110.144:53856.s2c_snaplog.gz,1436047664,498375600,10312009
1334853123602519740,1755082384,2,false,1264,206856,7029872,wave,530330080012,7,71802264,420,2015/07/04/20150704T22:10:44.56749000Z_104.156.110.144:53913.c2s_snaplog.gz,1436047846,1264,206856
10188874104971177829559,1755082384,10497,true,344082416,10188333,7029873,wave,530330080012,7,71802264,90832,2015/07/04/20150704T22:10:44.56749000Z_104.156.110.144:53914.s2c_snaplog.gz,1436047858,344082416,10188333
1370921826775637694,1755082384,2,false,1264,212970,7029874,wave,530330080012,7,71802264,422,2015/07/04/20150704T22:10:18.945705000Z_104.156.110.144:53908.c2s_snaplog.gz,1436047821,1264,212970
10179515159781791946852,1755082384,15978,true,546140464,10177319,7029875,wave,530330080012,7,71802264,164843,2015/07/04/20150704T22:10:18.945705000Z_104.156.110.144:53911.s2c_snaplog.gz,1436047833,546140464,10177319
1359987626559137484,1755082384,2,false,1264,208878,7029876,wave,530330080012,7,71802264,426,2015/07/04/20150704T22:11:08.999521000Z_104.156.110.144:53917.c2s_snaplog.gz,1436047871,1264,208878
10142142127291410137145,1755082384,12729,true,431956432,10141412,7029877,wave,530330080012,7,71802264,122429,2015/07/04/20150704T22:11:08.999521000Z_104.156.110.144:53918.s2c_snaplog.gz,1436047883,431956432,10141412
1340521123024717678,1755082384,2,false,1264,221967,7029878,wave,530330080012,7,71802264,433,2015/07/04/20150704T22:11:34.51053000Z_104.156.110.144:53920.c2s_snaplog.gz,1436047896,1264,221967
133822460384304,1757977134,0,false,0,0,7029879,AS46562 Total Server Solutions L.L.C.,530330109001,2,644218963,0,2015/07/06/20150706T09:36:23.218463000Z_104.200.154.46:64680.c2s_snaplog.gz,1436175398,0,0
10496352246924695146,1757977134,2469,true,53718656,10494532,7029880,AS46562 Total Server Solutions L.L.C.,530330109001,2,644218963,693289,2015/07/06/20150706T09:36:23.218463000Z_104.200.154.46:64686.s2c_snaplog.gz,1436175410,53718656,10494532
13230338061704476,410086078,0,false,0,0,7029881,wave,,,2915894027,0,2015/07/06/20150706T09:38:38.503188000Z_24-113-106-190.wavecable.com:62400.c2s_snaplog.gz,1436175529,0,0
10245232122161281125111,410086078,12216,true,292090656,10244036,7029882,wave,,,2915894027,346065,2015/07/06/20150706T09:38:38.503188000Z_24-113-106-190.wavecable.com:62467.s2c_snaplog.gz,1436175541,292090656,10244036
132921571482447,2889359534,1,false,0,0,7029883,t-mobile,530330081002,7,2915894053,83,2015/07/02/20150702T23:11:01.906934000Z_172.56.32.174:53708.c2s_snaplog.gz,1435878664,0,0
10656590391450496,2889359534,391,true,4910016,10610161,7029884,t-mobile,530330081002,7,2915894053,38743,2015/07/02/20150702T23:11:01.906934000Z_172.56.32.174:63091.s2c_snaplog.gz,1435878676,4910016,10610161
132379751478442,2889359534,1,false,0,0,7029885,t-mobile,530330081002,7,2915894053,93,2015/07/02/20150702T23:14:15.907712000Z_172.56.32.174:47973.c2s_snaplog.gz,1435878858,0,0
10241368360417459,2889359534,360,true,4562720,10167401,7029886,t-mobile,530330081002,7,2915894053,45392,2015/07/02/20150702T23:14:15.907712000Z_172.56.32.174:52542.s2c_snaplog.gz,1435878870,4562720,10167401
132676871451377,2889359534,1,false,0,0,7029887,t-mobile,530330081002,7,2915894053,85,2015/07/02/20150702T23:09:19.959587000Z_172.56.32.174:41837.c2s_snaplog.gz,1435878562,0,0
10900634350419555,2889359534,350,true,4554208,10608813,7029888,t-mobile,530330081002,7,2915894053,44129,2015/07/02/20150702T23:09:19.959587000Z_172.56.32.174:56017.s2c_snaplog.gz,1435878574,4554208,10608813
131907022108036035,847531739,2,false,1264,21837,7029889,comcast,,,1072947224,33,2015/07/02/20150702T14:46:05.453976000Z_c-50-132-78-219.hsd1.wa.comcast.net:61282.c2s_snaplog.gz,1435848367,1264,21837
102307193556355732241,847531739,3556,true,374297648,10225849,7029890,comcast,,,1072947224,191529,2015/07/02/20150702T14:46:05.453976000Z_c-50-132-78-219.hsd1.wa.comcast.net:61283.s2c_snaplog.gz,1435848379,374297648,10225849
132919852113746144,847531739,2,false,1264,20194,7029891,comcast,,,71802264,25,2015/07/02/20150702T14:46:54.352846000Z_c-50-132-78-219.hsd1.wa.comcast.net:61297.c2s_snaplog.gz,1435848416,1264,20194
102114452882304623030,847531739,2882,true,267479248,10207331,7029892,comcast,,,71802264,137055,2015/07/02/20150702T14:46:54.352846000Z_c-50-132-78-219.hsd1.wa.comcast.net:61302.s2c_snaplog.gz,1435848428,267479248,10207331
133799072107466106,847531739,2,false,1264,20056,7029893,comcast,,,644218977,29,2015/07/02/20150702T14:45:41.105760000Z_c-50-132-78-219.hsd1.wa.comcast.net:61275.c2s_snaplog.gz,1435848343,1264,20056
103476603467379020345,847531739,3467,true,236146960,10347651,7029894,comcast,,,644218977,97942,2015/07/02/20150702T14:45:41.105760000Z_c-50-132-78-219.hsd1.wa.comcast.net:61280.s2c_snaplog.gz,1435848355,236146960,10347651
13269936292985552,847531739,2,false,1264,74027,7029895,comcast,,,2915894040,119,2015/07/02/20150702T14:46:29.634215000Z_c-50-132-78-219.hsd1.wa.comcast.net:61290.c2s_snaplog.gz,1435848392,1264,74027
102138052829332021983,847531739,2829,true,253705264,10211855,7029896,comcast,,,2915894040,269449,2015/07/02/20150702T14:46:29.634215000Z_c-50-132-78-219.hsd1.wa.comcast.net:61295.s2c_snaplog.gz,1435848403,253705264,10211855
133585200118576494,1307191689,0,false,0,0,7029897,AS198605 AVAST Software s.r.o.,,,2915894027,0,2015/07/02/20150702T14:53:23.804244000Z_ten.emfme.net:51171.c2s_snaplog.gz,1435848811,0,0
10245427433548929269,1307191689,4335,true,99508544,10242247,7029898,AS198605 AVAST Software s.r.o.,,,2915894027,298349,2015/07/02/20150702T14:53:23.804244000Z_ten.emfme.net:51255.s2c_snaplog.gz,1435848823,99508544,10242247
12676284125961803,403754236,1,false,0,0,7029899,comcast,530330041005,4,644218963,24,2015/07/02/20150702T14:55:55.98147000Z_c-24-16-204-252.hsd1.wa.comcast.net:55348.c2s_snaplog.gz,1435848957,0,0
10362700175317783513,403754236,1753,true,39939392,10361522,7029900,comcast,530330041005,4,644218963,79425,2015/07/02/20150702T14:55:55.98147000Z_c-24-16-204-252.hsd1.wa.comcast.net:55349.s2c_snaplog.gz,1435848968,39939392,10361522
12949822154983146,1660416516,1,false,0,0,7029901,comcast,530330056001,7,644218963,10,2015/07/05/20150705T05:52:21.911452000Z_c-98-247-242-4.hsd1.wa.comcast.net:52438.c2s_snaplog.gz,1436075544,0,0
104337162681268317470,1660416516,2681,true,193958592,10433620,7029902,comcast,530330056001,7,644218963,937888,2015/07/05/20150705T05:52:21.911452000Z_c-98-247-242-4.hsd1.wa.comcast.net:52440.s2c_snaplog.gz,1436075555,193958592,10433620
1332479711698936,1660416516,1,false,0,0,7029903,comcast,530330056001,7,644218963,10,2015/07/05/20150705T05:52:51.12349000Z_c-98-247-242-4.hsd1.wa.comcast.net:52443.c2s_snaplog.gz,1436075573,0,0
103690092674270417584,1660416516,2674,true,195291072,10365668,7029904,comcast,530330056001,7,644218963,924220,2015/07/05/20150705T05:52:51.12349000Z_c-98-247-242-4.hsd1.wa.comcast.net:52486.s2c_snaplog.gz,1436075587,195291072,10365668
13026997018801161,1268214986,0,false,0,0,7029905,comcast,,,3238071499,0,2015/07/06/20150706T17:24:10.381470000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:49313.c2s_snaplog.gz,1436203461,0,0
10243171988101510671,1268214986,988,true,119019520,10219390,7029906,comcast,,,3238071499,168737,2015/07/06/20150706T17:24:10.381470000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:49434.s2c_snaplog.gz,1436203472,119019520,10219390
129283730684397,2913004227,0,false,0,0,7029907,comcast,,,3238071499,0,2015/07/06/20150706T17:23:17.450924000Z_remote.thechrysalisinn.com:50323.c2s_snaplog.gz,1436203412,0,0
10929318266136246559,2913004227,2661,true,73798560,10903826,7029908,comcast,,,3238071499,468623,2015/07/06/20150706T17:23:17.450924000Z_remote.thechrysalisinn.com:50329.s2c_snaplog.gz,1436203424,73798560,10903826
129050070330209,1268214986,0,false,0,0,7029909,comcast,,,1357876939,0,2015/07/06/20150706T16:06:04.425615000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:63965.c2s_snaplog.gz,1436198780,0,0
1046196972772815523,1268214986,727,true,172697952,10461954,7029910,comcast,,,1357876939,138118,2015/07/06/20150706T16:06:04.425615000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:63966.s2c_snaplog.gz,1436198792,172697952,10461954
10444338193198354,1113033603,193,true,3665664,10429547,7029911,sprint,,,1114513483,58041,2015/07/03/20150703T00:42:59.387979000Z_131-139-87-66.pools.cgn.spcsdns.net:16334.s2c_snaplog.gz,1435884180,3665664,10429547
1347529404049621988,1121206440,0,false,0,0,7029912,AS21525 Seattle Public Library,530330066002,4,644218977,0,2015/07/03/20150703T00:44:05.339990000Z_168-64-212-66.spl.org:62034.c2s_snaplog.gz,1435884254,0,0
10346230241902445448206,1121206440,24190,true,562546784,10345244,7029913,AS21525 Seattle Public Library,530330066002,4,644218977,880236,2015/07/03/20150703T00:44:05.339990000Z_168-64-212-66.spl.org:62035.s2c_snaplog.gz,1435884265,562546784,10345244
132912790366354,1187484561,0,false,0,0,7029914,verizon,530330081002,7,2915894027,0,2015/07/05/20150705T00:38:03.884538000Z_145.sub-70-199-147.myvzw.com:3277.c2s_snaplog.gz,1436056692,0,0
10412146383540228203,1187484561,3835,true,89624160,10405896,7029915,verizon,530330081002,7,2915894027,488960,2015/07/05/20150705T00:38:03.884538000Z_145.sub-70-199-147.myvzw.com:7401.s2c_snaplog.gz,1436056704,89624160,10405896
13185256018331135,2889359827,0,false,0,0,7029916,t-mobile,530330081002,7,1072947237,0,2015/07/05/20150705T06:21:41.122357000Z_172.56.33.211:38956.c2s_snaplog.gz,1436077313,0,0
10564480464346459597,2889359827,4643,true,103980800,10558966,7029917,t-mobile,530330081002,7,1072947237,1406252,2015/07/05/20150705T06:21:41.122357000Z_172.56.33.211:47276.s2c_snaplog.gz,1436077325,103980800,10558966
1026712874212977899,1180268089,742,true,89357152,10259627,7029918,comcast,530330067001,7,1369909003,153226,2015/07/06/20150706T17:07:59.84410000Z_70-89-118-57-BusName-WA.hfc.comcastbusiness.net:44315.s2c_snaplog.gz,1436202502,89357152,10259627
128937640581362,1180268089,0,false,0,0,7029919,comcast,530330067001,7,1369909003,0,2015/07/06/20150706T17:07:59.84410000Z_70-89-118-57-BusName-WA.hfc.comcastbusiness.net:64793.c2s_snaplog.gz,1436202490,0,0
103383194998557110925,1247601373,4998,true,123381952,10335367,7029920,comcast,,,1357876939,907400,2015/07/06/20150706T17:46:25.415012000Z_74-92-226-221-Washington.hfc.comcastbusiness.net:29539.s2c_snaplog.gz,1436204813,123381952,10335367
13256441030412002,1247601373,0,false,0,0,7029921,comcast,,,1357876939,0,2015/07/06/20150706T17:46:25.415012000Z_74-92-226-221-Washington.hfc.comcastbusiness.net:49992.c2s_snaplog.gz,1436204800,0,0
1321759101006624,3092168826,0,false,0,0,7029922,AS16586 CLEAR WIRELESS LLC,,,71802277,0,2015/07/04/20150704T15:02:57.147762000Z_184-78-192-122.war.clearwire-wmx.net:57426.c2s_snaplog.gz,1436022185,0,0
10168990388541779832,3092168826,3885,true,105720832,10157206,7029923,AS16586 CLEAR WIRELESS LLC,,,71802277,367031,2015/07/04/20150704T15:02:57.147762000Z_184-78-192-122.war.clearwire-wmx.net:57427.s2c_snaplog.gz,1436022197,105720832,10157206
1321724314747,1120358156,1,false,0,0,7029924,level3,,,71826323,8,2015/07/04/20150704T15:01:04.966465000Z_ip16-12.tvmax-fiber-1.hou.ygnition.net:53098.c2s_snaplog.gz,1436022067,0,0
13260958286475075,1659400074,2,false,1264,221764,7029925,comcast,,,71802251,430,2015/07/03/20150703T19:26:41.999850000Z_c-98-232-111-138.hsd1.wa.comcast.net:13257.c2s_snaplog.gz,1435951604,1264,221764
1021974560497383121683,1659400074,6049,true,1418922352,10218536,7029926,comcast,,,71802251,82267,2015/07/03/20150703T19:26:41.999850000Z_c-98-232-111-138.hsd1.wa.comcast.net:13271.s2c_snaplog.gz,1435951616,1418922352,10218536
133820462129687242,1659400074,2,false,1264,210236,7029927,comcast,,,644218977,419,2015/07/03/20150703T19:26:16.817356000Z_c-98-232-111-138.hsd1.wa.comcast.net:13240.c2s_snaplog.gz,1435951579,1264,210236
1031447754635573131412,1659400074,5463,true,1532206864,10313879,7029928,comcast,,,644218977,78898,2015/07/03/20150703T19:26:16.817356000Z_c-98-232-111-138.hsd1.wa.comcast.net:13254.s2c_snaplog.gz,1435951591,1532206864,10313879
13332748279264604,1659400074,2,false,1264,253918,7029929,comcast,,,2915894053,506,2015/07/03/20150703T19:27:07.103150000Z_c-98-232-111-138.hsd1.wa.comcast.net:13287.c2s_snaplog.gz,1435951629,1264,253918
102781815916885182,1659400074,591,true,60154032,10277327,7029930,comcast,,,2915894053,38061,2015/07/03/20150703T19:27:07.103150000Z_c-98-232-111-138.hsd1.wa.comcast.net:13293.s2c_snaplog.gz,1435951641,60154032,10277327
13149122279314712,1659400074,2,false,1264,207811,7029931,comcast,,,1072947237,417,2015/07/03/20150703T19:27:32.628296000Z_c-98-232-111-138.hsd1.wa.comcast.net:13304.c2s_snaplog.gz,1435951655,1264,207811
1013780466848097133726,1659400074,6684,true,1558962544,10137798,7029932,comcast,,,1072947237,105920,2015/07/03/20150703T19:27:32.628296000Z_c-98-232-111-138.hsd1.wa.comcast.net:13305.s2c_snaplog.gz,1435951666,1558962544,10137798
13319412055493104,840401870,0,false,0,0,7029933,AS36351 SoftLayer Technologies Inc.,530330081002,7,644218989,0,2015/07/03/20150703T23:01:45.732197000Z_50.23.131.206-static.reverse.softlayer.com:52600.c2s_snaplog.gz,1435964514,0,0
10317042307953119931292,840401870,30795,true,324378912,10317034,7029934,AS36351 SoftLayer Technologies Inc.,530330081002,7,644218989,63686,2015/07/03/20150703T23:01:45.732197000Z_50.23.131.206-static.reverse.softlayer.com:52633.s2c_snaplog.gz,1435964525,324378912,10317034
133141070499340,1635668072,0,false,0,0,7029935,centurylink,530330082001,7,644218977,0,2015/07/03/20150703T23:12:33.242660000Z_97-126-80-104.tukw.qwest.net:53874.c2s_snaplog.gz,1435965162,0,0
10407660214025134785,1635668072,2140,true,54165408,10406710,7029936,centurylink,530330082001,7,644218977,184297,2015/07/03/20150703T23:12:33.242660000Z_97-126-80-104.tukw.qwest.net:53877.s2c_snaplog.gz,1435965174,54165408,10406710
13271510047722907,403924235,0,false,0,0,7029937,comcast,,,2915894040,0,2015/07/02/20150702T16:31:08.99141000Z_c-24-19-101-11.hsd1.wa.comcast.net:50345.c2s_snaplog.gz,1435854679,0,0
10250503111613346668,403924235,1116,true,77323904,10225382,7029938,comcast,,,2915894040,69120,2015/07/02/20150702T16:31:08.99141000Z_c-24-19-101-11.hsd1.wa.comcast.net:50552.s2c_snaplog.gz,1435854691,77323904,10225382
13195431021151295,841934548,0,false,0,0,7029939,frontier,,,71802251,0,2015/07/02/20150702T16:41:46.776997000Z_static-50-46-230-212.evrt.wa.frontiernet.net:62795.c2s_snaplog.gz,1435855319,0,0
31100630420042068407,841934548,4200,true,98117184,29530383,7029940,frontier,,,71802251,228112,2015/07/02/20150702T16:41:46.776997000Z_static-50-46-230-212.evrt.wa.frontiernet.net:62823.s2c_snaplog.gz,1435855331,98117184,29530383
13343301098305606,1268214986,0,false,0,0,7029941,comcast,,,3417473739,0,2015/07/06/20150706T17:32:11.753549000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:50674.c2s_snaplog.gz,1436203946,0,0
104802251215122440401,1268214986,1215,true,458007680,10477575,7029942,comcast,,,3417473739,139893,2015/07/06/20150706T17:32:11.753549000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:50676.s2c_snaplog.gz,1436203958,458007680,10477575
131533170432280,2913004227,0,false,0,0,7029943,comcast,,,3417473739,0,2015/07/06/20150706T17:31:47.576706000Z_remote.thechrysalisinn.com:51721.c2s_snaplog.gz,1436203922,0,0
10648173269530955874,2913004227,2695,true,67787296,10627383,7029944,comcast,,,3417473739,331359,2015/07/06/20150706T17:31:47.576706000Z_remote.thechrysalisinn.com:51728.s2c_snaplog.gz,1436203933,67787296,10627383
13371522026042025,851903346,0,false,0,0,7029945,comcast,,,3417473739,0,2015/07/06/20150706T17:44:11.88074000Z_50-199-3-114-static.hfc.comcastbusiness.net:55724.c2s_snaplog.gz,1436204661,0,0
104104546842722114385,851903346,6842,true,164172544,10408936,7029946,comcast,,,3417473739,830996,2015/07/06/20150706T17:44:11.88074000Z_50-199-3-114-static.hfc.comcastbusiness.net:55752.s2c_snaplog.gz,1436204673,164172544,10408936
136022000336223,1268214986,0,false,0,0,7029947,comcast,,,1728768267,0,2015/07/06/20150706T16:13:05.864977000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:64060.c2s_snaplog.gz,1436199198,0,0
106417654244324963,1268214986,424,true,54763520,10640263,7029948,comcast,,,1728768267,78880,2015/07/06/20150706T16:13:05.864977000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:64062.s2c_snaplog.gz,1436199210,54763520,10640263
133031762108066048,1283045723,2,false,1264,54420,7029949,comcast,530330024002,4,2915894027,107,2015/07/04/20150704T21:01:51.809000000Z_c-76-121-185-91.hsd1.wa.comcast.net:54677.c2s_snaplog.gz,1436043714,1264,54420
102238373193473397,1283045723,319,true,39237296,10173822,7029950,comcast,530330024002,4,2915894027,17582,2015/07/04/20150704T21:01:51.809000000Z_c-76-121-185-91.hsd1.wa.comcast.net:54680.s2c_snaplog.gz,1436043725,39237296,10173822
133126712884480,1660367122,2,false,1264,215693,7029951,comcast,530330111024,2,644218977,421,2015/07/04/20150704T21:14:37.49492000Z_c-98-247-49-18.hsd1.wa.comcast.net:57393.c2s_snaplog.gz,1436044479,1264,215693
10368576122912562525,1660367122,1229,true,28884880,10363571,7029952,comcast,530330111024,2,644218977,135909,2015/07/04/20150704T21:14:37.49492000Z_c-98-247-49-18.hsd1.wa.comcast.net:57397.s2c_snaplog.gz,1436044491,28884880,10363571
131504432100815850,1283045723,2,false,1264,11537,7029953,comcast,530330024002,4,1072947237,17,2015/07/04/20150704T21:02:16.7158000Z_c-76-121-185-91.hsd1.wa.comcast.net:54685.c2s_snaplog.gz,1436043738,1264,11537
1013020648504854103343,1283045723,4850,true,1204790064,10129942,7029954,comcast,530330024002,4,1072947237,85096,2015/07/04/20150704T21:02:16.7158000Z_c-76-121-185-91.hsd1.wa.comcast.net:54692.s2c_snaplog.gz,1436043749,1204790064,10129942
133327692107936192,1283045723,2,false,1264,19908,7029955,comcast,530330024002,4,644218977,27,2015/07/04/20150704T21:02:39.342848000Z_c-76-121-185-91.hsd1.wa.comcast.net:54699.c2s_snaplog.gz,1436043761,1264,19908
103175908221887498874,1283045723,8221,true,1153179376,10315854,7029956,comcast,530330024002,4,644218977,104900,2015/07/04/20150704T21:02:39.342848000Z_c-76-121-185-91.hsd1.wa.comcast.net:54713.s2c_snaplog.gz,1436043773,1153179376,10315854
11317019210309684,848129289,210,true,6583168,10916554,7029957,comcast,,,2915894053,203961,2015/07/04/20150704T21:08:37.734780000Z_50.141.109.9:26251.s2c_snaplog.gz,1436044144,6583168,10916554
1331718302222,848129289,0,false,0,0,7029958,comcast,,,2915894053,0,2015/07/04/20150704T21:08:37.734780000Z_50.141.109.9:26410.c2s_snaplog.gz,1436044132,0,0
131353310117016730,2908083486,0,false,0,0,7029959,frontier,,,1072947237,0,2015/07/04/20150704T21:11:27.166613000Z_173.85.213.30:49433.c2s_snaplog.gz,1436044295,0,0
10132783224426978550,2908083486,2244,true,99199488,10131672,7029960,frontier,,,1072947237,25431,2015/07/04/20150704T21:11:27.166613000Z_173.85.213.30:49620.s2c_snaplog.gz,1436044310,99199488,10131672
129399090558343,2913004227,0,false,0,0,7029961,comcast,,,3586680715,0,2015/07/06/20150706T17:25:06.900119000Z_remote.thechrysalisinn.com:50592.c2s_snaplog.gz,1436203518,0,0
110692645288531410,2913004227,528,true,16103232,11067763,7029962,comcast,,,3586680715,115743,2015/07/06/20150706T17:25:06.900119000Z_remote.thechrysalisinn.com:50600.s2c_snaplog.gz,1436203530,16103232,11067763
12919800045642850,1268214986,0,false,0,0,7029963,comcast,,,3586680715,0,2015/07/06/20150706T17:25:51.621344000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:50101.c2s_snaplog.gz,1436203562,0,0
103233981107110720931,1268214986,1107,true,231802848,10322809,7029964,comcast,,,3586680715,226077,2015/07/06/20150706T17:25:51.621344000Z_75-151-108-202-Washington.hfc.comcastbusiness.net:50162.s2c_snaplog.gz,1436203574,231802848,10322809
132317800371352,1634808141,0,false,0,0,7029965,centurylink,,,71802277,0,2015/07/05/20150705T03:11:38.893808000Z_97-113-49-77.tukw.qwest.net:29009.c2s_snaplog.gz,1436065911,0,0
102300145421557311156,1634808141,5421,true,124435648,10222133,7029966,centurylink,,,71802277,213213,2015/07/05/20150705T03:11:38.893808000Z_97-113-49-77.tukw.qwest.net:29051.s2c_snaplog.gz,1436065922,124435648,10222133
1321136001323858,1757977129,0,false,0,0,7029967,AS46562 Total Server Solutions L.L.C.,530330109001,2,71802251,0,2015/07/04/20150704T03:38:59.445450000Z_104.200.154.41:59153.c2s_snaplog.gz,1435981148,0,0
10389734142514681515,1757977129,1425,true,15700896,10389402,7029968,AS46562 Total Server Solutions L.L.C.,530330109001,2,71802251,297296,2015/07/04/20150704T03:38:59.445450000Z_104.200.154.41:59190.s2c_snaplog.gz,1435981160,15700896,10389402
103523654684516510258,1247601373,4684,true,116691200,10349549,7029969,comcast,,,3238071499,793095,2015/07/06/20150706T17:45:46.41420000Z_74-92-226-221-Washington.hfc.comcastbusiness.net:61221.s2c_snaplog.gz,1436204773,116691200,10349549
13387634031251975,1247601373,0,false,0,0,7029970,comcast,,,3238071499,0,2015/07/06/20150706T17:45:46.41420000Z_74-92-226-221-Washington.hfc.comcastbusiness.net:65308.c2s_snaplog.gz,1436204761,0,0
131539672881476,1660367122,2,false,1264,220288,7029971,comcast,530330111024,2,1072947211,425,2015/07/04/20150704T21:15:02.257839000Z_c-98-247-49-18.hsd1.wa.comcast.net:57402.c2s_snaplog.gz,1436044504,1264,220288
10206827135113522747,1660367122,1351,true,31517776,10197824,7029972,comcast,530330111024,2,1072947211,201868,2015/07/04/20150704T21:15:02.257839000Z_c-98-247-49-18.hsd1.wa.comcast.net:57403.s2c_snaplog.gz,1436044516,31517776,10197824
132120480155058445,1659371600,0,false,0,0,7029973,comcast,,,1072947237,0,2015/07/04/20150704T21:21:12.966900000Z_c-98-232-0-80.hsd1.wa.comcast.net:62642.c2s_snaplog.gz,1436044881,0,0
131738592792516,1660367122,2,false,1264,316676,7029974,comcast,530330111024,2,71802264,608,2015/07/04/20150704T21:15:27.264668000Z_c-98-247-49-18.hsd1.wa.comcast.net:57441.c2s_snaplog.gz,1436044530,1264,316676
10182383116112432574,1660367122,1161,true,29451728,10181980,7029975,comcast,530330111024,2,71802264,122882,2015/07/04/20150704T21:15:27.264668000Z_c-98-247-49-18.hsd1.wa.comcast.net:57525.s2c_snaplog.gz,1436044542,29451728,10181980
132838602865546,1660367122,2,false,1264,275537,7029976,comcast,530330111024,2,2915894053,534,2015/07/04/20150704T21:15:54.124958000Z_c-98-247-49-18.hsd1.wa.comcast.net:57546.c2s_snaplog.gz,1436044556,1264,275537
10263998115112782490,1660367122,1151,true,28869008,10225452,7029977,comcast,530330111024,2,2915894053,130460,2015/07/04/20150704T21:15:54.124958000Z_c-98-247-49-18.hsd1.wa.comcast.net:57554.s2c_snaplog.gz,1436044568,28869008,10225452
10353887277230648397,848128278,2772,true,90574592,10353869,7029978,comcast,,,644218989,114401,2015/07/06/20150706T11:19:52.78181000Z_50.141.105.22:11674.s2c_snaplog.gz,1436181615,90574592,10353869
13309320019101127,848128278,0,false,0,0,7029979,comcast,,,644218989,0,2015/07/06/20150706T11:19:52.78181000Z_50.141.105.22:11686.c2s_snaplog.gz,1436181604,0,0
13261227022601729,851903346,0,false,0,0,7029980,comcast,,,1357876939,0,2015/07/06/20150706T17:36:24.522134000Z_50-199-3-114-static.hfc.comcastbusiness.net:54339.c2s_snaplog.gz,1436204200,0,0
10431222116216878859,851903346,1162,true,100825056,10425509,7029981,comcast,,,1357876939,212186,2015/07/06/20150706T17:36:24.522134000Z_50-199-3-114-static.hfc.comcastbusiness.net:54407.s2c_snaplog.gz,1436204213,100825056,10425509
12439303067143949,1180350915,0,false,0,0,7029982,comcast,530330024002,4,644218989,0,2015/07/01/20150701T21:33:54.432546000Z_mail.landtitleisland.com:57822.c2s_snaplog.gz,1435786444,0,0
103609151841185229811,1180350915,1841,true,347507936,10353405,7029983,comcast,530330024002,4,644218989,33057,2015/07/01/20150701T21:33:54.432546000Z_mail.landtitleisland.com:57827.s2c_snaplog.gz,1435786454,347507936,10353405
1248504401344808,1180350915,0,false,0,0,7029984,comcast,530330024002,4,71815891,0,2015/07/01/20150701T21:30:15.787276000Z_mail.landtitleisland.com:57653.c2s_snaplog.gz,1435786229,0,0
